date,n,ic,rankic,icir,rankicir,model,horizon,lookback
2023-11-06,312,-0.09033382,-0.15111108,,,master,1,20
2023-11-07,312,0.00993971,-0.00515191,,,master,1,20
2023-11-08,312,-0.09679176,-0.17950538,,,master,1,20
2023-11-09,312,0.06975204,0.14871636,,,master,1,20
2023-11-10,312,0.05622510,0.00570195,,,master,1,20
2023-11-13,312,0.00703413,-0.08411733,,,master,1,20
2023-11-14,312,0.00764291,-0.07418032,,,master,1,20
2023-11-15,312,0.12206448,0.10756291,,,master,1,20
2023-11-16,312,0.02664817,0.13182865,,,master,1,20
2023-11-17,312,0.08105524,0.01277947,,,master,1,20
2023-11-20,312,0.06404637,0.04373667,,,master,1,20
2023-11-21,312,-0.18487176,-0.20325348,,,master,1,20
2023-11-22,312,0.04163320,-0.04172576,,,master,1,20
2023-11-23,312,0.02279719,0.00830285,,,master,1,20
2023-11-24,312,0.06302435,0.16814449,,,master,1,20
2023-11-27,312,0.07945229,0.14037899,,,master,1,20
2023-11-28,312,0.00159115,0.01014988,,,master,1,20
2023-11-29,312,0.01996669,-0.13887792,,,master,1,20
2023-11-30,312,0.07220210,-0.01021800,,,master,1,20
2023-12-01,312,0.01292917,0.01534673,,,master,1,20
2023-12-04,312,0.04534011,0.14413274,,,master,1,20
2023-12-05,312,0.02773682,0.07000484,,,master,1,20
2023-12-06,312,-0.20394908,-0.12026741,,,master,1,20
2023-12-07,312,-0.01607911,0.02606974,,,master,1,20
2023-12-08,312,0.10136351,0.01501839,,,master,1,20
2023-12-11,312,-0.09382280,-0.11174971,,,master,1,20
2023-12-12,312,0.05578747,0.09887439,,,master,1,20
2023-12-13,312,-0.07531104,-0.05850433,,,master,1,20
2023-12-14,312,0.08653597,0.02322251,,,master,1,20
2023-12-15,312,0.09114732,0.05848432,,,master,1,20
2023-12-18,312,-0.13967856,-0.09077288,,,master,1,20
2023-12-19,312,-0.07246987,-0.14768546,,,master,1,20
2023-12-20,312,-0.04718770,-0.02702659,,,master,1,20
2023-12-21,312,-0.14731453,-0.19510301,,,master,1,20
2023-12-22,312,-0.09276376,-0.00643259,,,master,1,20
