candidate,candidate_label,market,topk,variant,linear_cost_bps,aum_multiplier,impact_bps,days,candidate_ann_return,menu_ann_return,ann_diff,candidate_sharpe,menu_sharpe,sharpe_diff,candidate_mdd,menu_mdd,mdd_diff,ann_win,sharpe_win,mdd_win
case_lingxi_context_router,Conservative context router,us_large_cap,10,industry_size_neutral,10.00,10.00,20.00,863,0.30075056,0.26130549,0.03944507,3.48315287,3.12630105,0.35685182,-0.18329474,-0.19078781,0.00749307,True,True,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,0.50,0.00,863,0.65445534,0.69137992,-0.03692458,4.78908194,4.92438621,-0.13530426,-0.15885039,-0.18389700,0.02504662,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,0.50,5.00,863,0.64385367,0.68117720,-0.03732352,4.72765656,4.86671121,-0.13905465,-0.16060720,-0.18814957,0.02754238,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,0.50,10.00,863,0.63331930,0.67103541,-0.03771611,4.66616050,4.80898496,-0.14282447,-0.16236458,-0.19238026,0.03001568,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,0.50,20.00,863,0.61245075,0.65093323,-0.03848249,4.54297167,4.69339205,-0.15042038,-0.16586854,-0.20077641,0.03490787,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,1.00,0.00,863,0.65445534,0.69137992,-0.03692458,4.78908194,4.92438621,-0.13530426,-0.15885039,-0.18389700,0.02504662,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,1.00,5.00,863,0.63948205,0.67696896,-0.03748691,4.70219241,4.84280624,-0.14061383,-0.16133556,-0.18990463,0.02856906,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,1.00,10.00,863,0.62464300,0.66267958,-0.03803658,4.61516469,4.76112654,-0.14596184,-0.16381771,-0.19586857,0.03205086,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,1.00,20.00,863,0.59536285,0.63446152,-0.03909867,4.44073818,4.59750563,-0.15676745,-0.16876046,-0.20766668,0.03890622,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,2.00,0.00,863,0.65445534,0.69137992,-0.03692458,4.78908194,4.92438621,-0.13530426,-0.15885039,-0.18389700,0.02504662,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,2.00,5.00,863,0.63331930,0.67103541,-0.03771611,4.66616050,4.80898496,-0.14282447,-0.16236458,-0.19238026,0.03001568,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,2.00,10.00,863,0.61245075,0.65093323,-0.03848249,4.54297167,4.69339205,-0.15042038,-0.16586854,-0.20077641,0.03490787,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,2.00,20.00,863,0.57150271,0.61144444,-0.03994173,4.29591509,4.46173791,-0.16582282,-0.17283350,-0.21731094,0.04447744,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,5.00,0.00,863,0.65445534,0.69137992,-0.03692458,4.78908194,4.92438621,-0.13530426,-0.15885039,-0.18389700,0.02504662,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,5.00,5.00,863,0.62115943,0.65932395,-0.03816451,4.59460126,4.74183105,-0.14722979,-0.16440262,-0.19727013,0.03286752,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,5.00,10.00,863,0.58852736,0.62786963,-0.03934227,4.39949685,4.55883547,-0.15933863,-0.16992310,-0.21042679,0.04050369,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,5.00,20.00,863,0.52520252,0.56672144,-0.04151892,4.00790471,4.19194437,-0.18403966,-0.18980785,-0.23610451,0.04629666,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,10.00,0.00,863,0.65445534,0.69137992,-0.03692458,4.78908194,4.92438621,-0.13530426,-0.15885039,-0.18389700,0.02504662,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,10.00,5.00,863,0.60756301,0.64622279,-0.03865979,4.51385507,4.66607920,-0.15222413,-0.16669362,-0.20274586,0.03605224,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,10.00,10.00,863,0.56198746,0.60225970,-0.04027224,4.23748172,4.40697869,-0.16949697,-0.17446938,-0.22116466,0.04669528,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,raw,10.00,10.00,20.00,863,0.47464116,0.51779135,-0.04315018,3.68267573,3.88758521,-0.20490949,-0.21342795,-0.25675064,0.04332269,False,False,True
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,0.50,0.00,863,0.49835918,0.55683347,-0.05847429,4.33635338,4.48906803,-0.15271465,-0.16799293,-0.16715023,-0.00084271,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,0.50,5.00,863,0.48632569,0.54484183,-0.05851614,4.24988083,4.41071231,-0.16083148,-0.16998531,-0.16895657,-0.00102874,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,0.50,10.00,863,0.47438801,0.53294175,-0.05855375,4.16330251,4.33225992,-0.16895741,-0.17197304,-0.17075909,-0.00121395,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,0.50,20.00,863,0.45079707,0.50941354,-0.05861647,3.98986475,4.17509255,-0.18522780,-0.17593457,-0.17435269,-0.00158188,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,1.00,0.00,863,0.49835918,0.55683347,-0.05847429,4.33635338,4.48906803,-0.15271465,-0.16799293,-0.16715023,-0.00084271,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,1.00,5.00,863,0.48136936,0.53990159,-0.05853223,4.21403123,4.37822760,-0.16419637,-0.17080922,-0.16970367,-0.00110556,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,1.00,10.00,863,0.46457054,0.52315226,-0.05858173,4.09150503,4.26719951,-0.17569448,-0.17361621,-0.17224946,-0.00136675,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,1.00,20.00,863,0.43153740,0.49019351,-0.05865611,3.84594296,4.04465797,-0.19871501,-0.17920240,-0.17731820,-0.00188420,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,2.00,0.00,863,0.49835918,0.55683347,-0.05847429,4.33635338,4.48906803,-0.15271465,-0.16799293,-0.16715023,-0.00084271,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,2.00,5.00,863,0.47438801,0.53294175,-0.05855375,4.16330251,4.33225992,-0.16895741,-0.17197304,-0.17075909,-0.00121395,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,2.00,10.00,863,0.45079707,0.50941354,-0.05861647,3.98986475,4.17509255,-0.18522780,-0.17593457,-0.17435269,-0.00158188,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,2.00,20.00,863,0.40473207,0.46342576,-0.05869369,3.64211865,3.85989991,-0.21778126,-0.18380224,-0.18149432,-0.00230792,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,5.00,0.00,863,0.49835918,0.55683347,-0.05847429,4.33635338,4.48906803,-0.15271465,-0.16799293,-0.16715023,-0.00084271,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,5.00,5.00,863,0.46063251,0.51922471,-0.05859220,4.06255353,4.24096406,-0.17841053,-0.17427750,-0.17284933,-0.00142817,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,5.00,10.00,863,0.42384773,0.48251673,-0.05866900,3.78789179,3.99204176,-0.20414997,-0.18051574,-0.17851034,-0.00200540,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,5.00,20.00,863,0.35301118,0.41171808,-0.05870689,3.23712948,3.49261260,-0.25548312,-0.19349999,-0.19036699,-0.00313300,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,10.00,0.00,863,0.49835918,0.55683347,-0.05847429,4.33635338,4.48906803,-0.15271465,-0.16799293,-0.16715023,-0.00084271,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,10.00,5.00,863,0.44528283,0.50391172,-0.05862889,3.94887308,4.13794392,-0.18907084,-0.17686706,-0.17519880,-0.00166826,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,10.00,10.00,863,0.39407091,0.45277378,-0.05870286,3.55990661,3.78536335,-0.22545674,-0.18564883,-0.18317141,-0.00247742,False,False,False
case_lingxi_context_router,Conservative context router,us_large_cap,5,industry_size_neutral,10.00,10.00,20.00,863,0.29698287,0.35561284,-0.05862997,2.78075015,3.07829282,-0.29754267,-0.20575479,-0.20932232,0.00356753,False,False,True
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,0.50,0.00,842,0.38585636,0.41603013,-0.03017377,2.64817028,2.82408850,-0.17591822,-0.15776769,-0.15629880,-0.00146889,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,0.50,5.00,842,0.38313253,0.41311186,-0.02997932,2.63246371,2.80764477,-0.17518106,-0.15820674,-0.15670574,-0.00150100,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,0.50,10.00,842,0.38041398,0.41019951,-0.02978553,2.61675220,2.79119492,-0.17444272,-0.15864558,-0.15711250,-0.00153308,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,0.50,20.00,842,0.37499267,0.40439259,-0.02939992,2.58531481,2.75827734,-0.17296254,-0.15952261,-0.15792547,-0.00159714,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,1.00,0.00,842,0.38585636,0.41603013,-0.03017377,2.64817028,2.82408850,-0.17591822,-0.15776769,-0.15629880,-0.00146889,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,1.00,5.00,842,0.38200583,0.41190480,-0.02989897,2.62595639,2.80083176,-0.17487537,-0.15838854,-0.15687425,-0.00151429,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,1.00,10.00,842,0.37816585,0.40779134,-0.02962549,2.60373270,2.77756287,-0.17383017,-0.15900896,-0.15744934,-0.00155963,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,1.00,20.00,842,0.37051742,0.39959986,-0.02908244,2.55925723,2.73099003,-0.17173280,-0.16024851,-0.15859840,-0.00165011,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,2.00,0.00,842,0.38585636,0.41603013,-0.03017377,2.64817028,2.82408850,-0.17591822,-0.15776769,-0.15629880,-0.00146889,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,2.00,5.00,842,0.38041398,0.41019951,-0.02978553,2.61675220,2.79119492,-0.17444272,-0.15864558,-0.15711250,-0.00153308,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,2.00,10.00,842,0.37499267,0.40439259,-0.02939992,2.58531481,2.75827734,-0.17296254,-0.15952261,-0.15792547,-0.00159714,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,2.00,20.00,842,0.36421297,0.39284946,-0.02863649,2.52238571,2.69237402,-0.16998831,-0.16127408,-0.15954920,-0.00172487,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,5.00,0.00,842,0.38585636,0.41603013,-0.03017377,2.64817028,2.82408850,-0.17591822,-0.15776769,-0.15629880,-0.00146889,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,5.00,5.00,842,0.37726089,0.40682201,-0.02956112,2.59848500,2.77206810,-0.17358310,-0.15915536,-0.15758504,-0.00157032,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,5.00,10.00,842,0.36871799,0.39767299,-0.02895500,2.54875275,2.71998909,-0.17123633,-0.16054087,-0.15886944,-0.00167143,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,5.00,20.00,842,0.35178864,0.37955076,-0.02776212,2.44916184,2.61567049,-0.16650865,-0.16330544,-0.16143273,-0.00187271,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,10.00,0.00,842,0.38585636,0.41603013,-0.03017377,2.64817028,2.82408850,-0.17591822,-0.15776769,-0.15629880,-0.00146889,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,10.00,5.00,842,0.37371594,0.40302521,-0.02930927,2.57789072,2.75050316,-0.17261244,-0.15972952,-0.15811728,-0.00161224,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,10.00,10.00,842,0.36168041,0.39013819,-0.02845778,2.50752022,2.67680375,-0.16928353,-0.16168704,-0.15993209,-0.00175495,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,raw,10.00,10.00,20.00,842,0.33792043,0.36471361,-0.02679317,2.36654747,2.52910603,-0.16255856,-0.16558917,-0.16355067,-0.00203850,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,0.50,0.00,842,0.26674866,0.28012696,-0.01337831,2.06400110,2.19804514,-0.13404405,-0.19608860,-0.18884190,-0.00724670,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,0.50,5.00,842,0.26334134,0.27656799,-0.01322665,2.04133123,2.17380951,-0.13247828,-0.19791510,-0.19079551,-0.00711959,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,0.50,10.00,842,0.25994310,0.27301882,-0.01307572,2.01865070,2.14956957,-0.13091888,-0.19973749,-0.19274446,-0.00699303,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,0.50,20.00,842,0.25317374,0.26594979,-0.01277605,1.97325842,2.10107763,-0.12781921,-0.20337002,-0.19662846,-0.00674156,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,1.00,0.00,842,0.26674866,0.28012696,-0.01337831,2.06400110,2.19804514,-0.13404405,-0.19608860,-0.18884190,-0.00724670,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,1.00,5.00,842,0.26193265,0.27509669,-0.01316404,2.03193793,2.16376951,-0.13183158,-0.19867045,-0.19160336,-0.00706710,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,1.00,10.00,842,0.25713476,0.27008600,-0.01295124,1.99985358,2.12948544,-0.12963185,-0.20124411,-0.19435551,-0.00688860,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,1.00,20.00,842,0.24759310,0.26012308,-0.01252998,1.93562372,2.06089445,-0.12527073,-0.20636695,-0.19983206,-0.00653489,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,2.00,0.00,842,0.26674866,0.28012696,-0.01337831,2.06400110,2.19804514,-0.13404405,-0.19608860,-0.18884190,-0.00724670,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,2.00,5.00,842,0.25994310,0.27301882,-0.01307572,2.01865070,2.14956957,-0.13091888,-0.19973749,-0.19274446,-0.00699303,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,2.00,10.00,842,0.25317374,0.26594979,-0.01277605,1.97325842,2.10107763,-0.12781921,-0.20337002,-0.19662846,-0.00674156,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,2.00,20.00,842,0.23974286,0.25192820,-0.01218534,1.88235498,2.00405168,-0.12169670,-0.21058624,-0.20434107,-0.00624517,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,5.00,0.00,842,0.26674866,0.28012696,-0.01337831,2.06400110,2.19804514,-0.13404405,-0.19608860,-0.18884190,-0.00724670,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,5.00,5.00,842,0.25600477,0.26890598,-0.01290122,1.99227647,2.12139090,-0.12911443,-0.20185048,-0.19500386,-0.00684662,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,5.00,10.00,842,0.24535110,0.25778247,-0.01243137,1.92044960,2.04469829,-0.12424869,-0.20757154,-0.20111951,-0.00645203,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,5.00,20.00,842,0.22431143,0.23582450,-0.01151307,1.77651576,1.89122579,-0.11471002,-0.21889236,-0.21321328,-0.00567908,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,10.00,0.00,842,0.26674866,0.28012696,-0.01337831,2.06400110,2.19804514,-0.13404405,-0.19608860,-0.18884190,-0.00724670,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,10.00,5.00,842,0.25158097,0.26428670,-0.01270573,1.96253683,2.08962804,-0.12709120,-0.20422516,-0.19754264,-0.00668251,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,10.00,10.00,842,0.23659311,0.24864067,-0.01204757,1.86087359,1.98113996,-0.12026637,-0.21228032,-0.20615106,-0.00612925,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,10,industry_size_neutral,10.00,10.00,20.00,842,0.20714842,0.21792193,-0.01077351,1.65702574,1.76402954,-0.10700380,-0.22814965,-0.22309479,-0.00505487,False,False,False
case_lingxi_context_router,Conservative context router,hk_large_cap,5,raw,10.00,0.50,0.00,842,0.47404149,0.45976890,0.01427259,2.87262419,2.92481026,-0.05218608,-0.14427900,-0.14376752,-0.00051148,True,False,False
