date,symbol,score,label,adapter_weight
2025-04-30,sh688396,0.9300040743,0.0440633790,0.000000
2025-04-30,sh688472,-0.7468181980,0.0854214558,0.000000
2025-04-30,sh688506,0.1738090203,-0.0807116890,0.000000
2025-04-30,sh688981,0.2386206757,-0.0306569343,0.000000
2025-04-30,sz000001,-0.0298852512,0.0229147273,0.000000
2025-04-30,sz000063,-0.5240581668,0.0385097057,0.000000
2025-04-30,sz000100,-0.7482062639,0.0602407993,0.000000
2025-04-30,sz000157,0.1096692561,0.0504775212,0.000000
2025-04-30,sz000166,-0.2494553346,0.0190677556,0.000000
2025-04-30,sz000333,0.0992541379,0.0402064590,0.000000
2025-04-30,sz000338,-0.1587829301,0.0059210220,0.000000
2025-04-30,sz000408,0.4945557721,0.0055340334,0.000000
2025-04-30,sz000425,0.8398367332,0.0238366367,0.000000
2025-04-30,sz000538,0.9338326576,-0.0034922304,0.000000
2025-04-30,sz000568,0.0729302624,0.0230321573,0.000000
2025-04-30,sz000596,-0.0228920111,0.0090638106,0.000000
2025-04-30,sz000617,1.8098294804,0.0378455726,0.000000
2025-04-30,sz000625,-0.1052018452,0.0171429247,0.000000
2025-04-30,sz000630,-0.8349020940,0.0221519303,0.000000
2025-04-30,sz000651,1.0761663596,0.0294117746,0.000000
2025-04-30,sz000661,-1.2321653152,0.0751990898,0.000000
2025-04-30,sz000708,-0.3595017205,0.0232191134,0.000000
2025-04-30,sz000725,-1.3853811665,0.0234375437,0.000000
2025-04-30,sz000768,0.0377516972,0.1037898566,0.000000
2025-04-30,sz000776,0.1388368555,0.0256245388,0.000000
2025-04-30,sz000786,0.4667495683,0.0435403451,0.000000
2025-04-30,sz000792,0.2576657536,0.0056250000,0.000000
2025-04-30,sz000800,-0.9077362396,0.0138888578,0.000000
2025-04-30,sz000807,-1.6920447936,-0.0052631950,0.000000
2025-04-30,sz000858,0.2730887323,0.0331779378,0.000000
2025-04-30,sz000876,0.7403245294,0.0072992785,0.000000
2025-04-30,sz000895,0.3541350453,-0.0068054479,0.000000
2025-04-30,sz000938,-0.6856334302,0.0222752887,0.000000
2025-04-30,sz000963,1.3398492311,-0.0306306308,0.000000
2025-04-30,sz000975,2.1556980591,-0.0335802384,0.000000
2025-04-30,sz000977,-0.7470054511,0.0220255631,0.000000
2025-04-30,sz000983,-0.4289739020,0.0062403634,0.000000
2025-04-30,sz000999,0.7478050526,0.0187256809,0.000000
2025-04-30,sz001289,1.1670110073,0.0136904767,0.000000
2025-04-30,sz001391,-0.0737613265,0.0232558140,0.000000
2025-04-30,sz001965,0.1622337007,0.0140296203,0.000000
